Date,HomeTeam,AwayTeam,Goals_h,Goals_A,Goals_H_ht,Goals_A_ht,winner,Season
2022-09-11,Freiburg,M'gladbach,0,0,0.0,0.0,D,2223
2022-09-16,Mainz,Hertha,1,1,0.0,1.0,D,2223
2022-09-17,Augsburg,Bayern Munich,1,0,0.0,0.0,H,2223
2022-09-17,Dortmund,Schalke 04,1,0,0.0,0.0,H,2223
2022-09-17,Leverkusen,Werder Bremen,1,1,0.0,0.0,D,2223
2022-09-17,Stuttgart,Ein Frankfurt,1,3,0.0,1.0,A,2223
2022-09-17,M'gladbach,RB Leipzig,3,0,2.0,0.0,H,2223
2022-09-18,Union Berlin,Wolfsburg,2,0,0.0,0.0,H,2223
2022-09-18,Bochum,FC Koln,1,1,1.0,0.0,D,2223
2022-09-18,Hoffenheim,Freiburg,0,0,0.0,0.0,D,2223
2022-09-30,Bayern Munich,Leverkusen,4,0,3.0,0.0,H,2223
2022-10-01,Ein Frankfurt,Union Berlin,2,0,2.0,0.0,H,2223
2022-10-01,FC Koln,Dortmund,3,2,0.0,1.0,H,2223
2022-10-01,Freiburg,Mainz,2,1,2.0,0.0,H,2223
2022-10-01,RB Leipzig,Bochum,4,0,2.0,0.0,H,2223
2022-10-01,Wolfsburg,Stuttgart,3,2,2.0,2.0,H,2223
2022-10-01,Werder Bremen,M'gladbach,5,1,4.0,0.0,H,2223
2022-10-02,Hertha,Hoffenheim,1,1,1.0,1.0,D,2223
2022-10-02,Schalke 04,Augsburg,2,3,1.0,2.0,A,2223
2022-10-07,Hoffenheim,Werder Bremen,1,2,1.0,1.0,A,2223
2022-10-08,Augsburg,Wolfsburg,1,1,0.0,1.0,D,2223
2022-10-08,Bochum,Ein Frankfurt,3,0,0.0,0.0,H,2223
2022-10-08,Leverkusen,Schalke 04,4,0,2.0,0.0,H,2223
2022-10-08,Mainz,RB Leipzig,1,1,1.0,0.0,D,2223
2022-10-08,Dortmund,Bayern Munich,2,2,0.0,1.0,D,2223
2022-10-09,M'gladbach,FC Koln,5,2,2.0,1.0,H,2223
2022-10-09,Hertha,Freiburg,2,2,1.0,1.0,D,2223
2022-10-09,Stuttgart,Union Berlin,0,1,0.0,0.0,A,2223
2022-10-14,Schalke 04,Hoffenheim,0,3,0.0,2.0,A,2223
2022-10-15,Ein Frankfurt,Leverkusen,5,1,1.0,0.0,H,2223
2022-10-15,Stuttgart,Bochum,4,1,2.0,1.0,H,2223
2022-10-15,Werder Bremen,Mainz,0,2,0.0,1.0,A,2223
2022-10-15,Wolfsburg,M'gladbach,2,2,1.0,1.0,D,2223
2022-10-15,RB Leipzig,Hertha,3,2,3.0,0.0,H,2223
2022-10-16,FC Koln,Augsburg,3,2,0.0,1.0,H,2223
2022-10-16,Union Berlin,Dortmund,2,0,2.0,0.0,H,2223
2022-10-16,Bayern Munich,Freiburg,5,0,2.0,0.0,H,2223
2022-10-21,Mainz,FC Koln,5,0,3.0,0.0,H,2223
2022-10-22,Augsburg,RB Leipzig,3,3,1.0,0.0,D,2223
2022-10-22,Dortmund,Stuttgart,5,0,3.0,0.0,H,2223
2022-10-22,Freiburg,Werder Bremen,2,0,0.0,0.0,H,2223
2022-10-22,Hoffenheim,Bayern Munich,0,2,0.0,2.0,A,2223
2022-10-22,Leverkusen,Wolfsburg,2,2,1.0,1.0,D,2223
2022-10-22,M'gladbach,Ein Frankfurt,1,3,0.0,3.0,A,2223
2022-10-23,Bochum,Union Berlin,2,1,1.0,0.0,H,2223
2022-10-23,Hertha,Schalke 04,2,1,0.0,0.0,H,2223
2022-10-28,Werder Bremen,Hertha,1,0,0.0,0.0,H,2223
2022-10-29,Bayern Munich,Mainz,6,2,3.0,1.0,H,2223
2022-10-29,RB Leipzig,Leverkusen,2,0,1.0,0.0,H,2223
2022-10-29,Stuttgart,Augsburg,2,1,1.0,1.0,H,2223
2022-10-29,Wolfsburg,Bochum,4,0,2.0,0.0,H,2223
2022-10-29,Ein Frankfurt,Dortmund,1,2,1.0,1.0,A,2223
2022-10-30,Union Berlin,M'gladbach,2,1,0.0,1.0,H,2223
2022-10-30,Schalke 04,Freiburg,0,2,0.0,1.0,A,2223
2022-10-30,FC Koln,Hoffenheim,1,1,1.0,1.0,D,2223
2022-11-04,M'gladbach,Stuttgart,3,1,2.0,1.0,H,2223
2022-11-05,Augsburg,Ein Frankfurt,1,2,1.0,1.0,A,2223
2022-11-05,Dortmund,Bochum,3,0,3.0,0.0,H,2223
2022-11-05,Hertha,Bayern Munich,2,3,2.0,3.0,A,2223
2022-11-05,Hoffenheim,RB Leipzig,1,3,0.0,1.0,A,2223
2022-11-05,Mainz,Wolfsburg,0,3,0.0,1.0,A,2223
2022-11-05,Werder Bremen,Schalke 04,2,1,1.0,0.0,H,2223
2022-11-06,Leverkusen,Union Berlin,5,0,0.0,0.0,H,2223
2022-11-06,Freiburg,FC Koln,2,0,0.0,0.0,H,2223
2022-11-08,Wolfsburg,Dortmund,2,0,1.0,0.0,H,2223
2022-11-08,Bayern Munich,Werder Bremen,6,1,4.0,1.0,H,2223
2022-11-08,Bochum,M'gladbach,2,1,2.0,0.0,H,2223
2022-11-08,Stuttgart,Hertha,2,1,1.0,1.0,H,2223
2022-11-09,FC Koln,Leverkusen,1,2,1.0,0.0,A,2223
2022-11-09,Ein Frankfurt,Hoffenheim,4,2,3.0,1.0,H,2223
2022-11-09,RB Leipzig,Freiburg,3,1,0.0,0.0,H,2223
2022-11-09,Schalke 04,Mainz,1,0,1.0,0.0,H,2223
2022-11-09,Union Berlin,Augsburg,2,2,2.0,2.0,D,2223
2022-11-11,M'gladbach,Dortmund,4,2,3.0,2.0,H,2223
2022-11-12,Augsburg,Bochum,0,1,0.0,0.0,A,2223
2022-11-12,Hertha,FC Koln,2,0,1.0,0.0,H,2223
2022-11-12,Hoffenheim,Wolfsburg,1,2,1.0,1.0,A,2223
2022-11-12,Leverkusen,Stuttgart,2,0,1.0,0.0,H,2223
2022-11-12,Werder Bremen,RB Leipzig,1,2,0.0,1.0,A,2223
2022-11-12,Schalke 04,Bayern Munich,0,2,0.0,1.0,A,2223
2022-11-13,Mainz,Ein Frankfurt,1,1,1.0,0.0,D,2223
2022-11-13,Freiburg,Union Berlin,4,1,4.0,0.0,H,2223
2023-01-20,RB Leipzig,Bayern Munich,1,1,0.0,1.0,D,2223
2023-01-21,Bochum,Hertha,3,1,2.0,0.0,H,2223
2023-01-21,Ein Frankfurt,Schalke 04,3,0,1.0,0.0,H,2223
2023-01-21,Stuttgart,Mainz,1,1,1.0,1.0,D,2223
2023-01-21,Union Berlin,Hoffenheim,3,1,0.0,1.0,H,2223
2023-01-21,Wolfsburg,Freiburg,6,0,3.0,0.0,H,2223
2023-01-21,FC Koln,Werder Bremen,7,1,5.0,1.0,H,2223
2023-01-22,Dortmund,Augsburg,4,3,2.0,2.0,H,2223
2023-01-22,M'gladbach,Leverkusen,2,3,0.0,2.0,A,2223
2023-01-24,Schalke 04,RB Leipzig,1,6,0.0,4.0,A,2223
2023-01-24,Bayern Munich,FC Koln,1,1,0.0,1.0,D,2223
2023-01-24,Hertha,Wolfsburg,0,5,0.0,3.0,A,2223
2023-01-24,Hoffenheim,Stuttgart,2,2,1.0,1.0,D,2223
2023-01-25,Mainz,Dortmund,1,2,1.0,1.0,A,2223
2023-01-25,Augsburg,M'gladbach,1,0,0.0,0.0,H,2223
2023-01-25,Freiburg,Ein Frankfurt,1,1,0.0,1.0,D,2223
2023-01-25,Leverkusen,Bochum,2,0,1.0,0.0,H,2223
2023-01-25,Werder Bremen,Union Berlin,1,2,1.0,1.0,A,2223
2023-01-27,RB Leipzig,Stuttgart,2,1,1.0,0.0,H,2223
2023-01-28,Freiburg,Augsburg,3,1,2.0,1.0,H,2223
2023-01-28,Hertha,Union Berlin,0,2,0.0,1.0,A,2223
2023-01-28,Hoffenheim,M'gladbach,1,4,0.0,2.0,A,2223
2023-01-28,Mainz,Bochum,5,2,3.0,0.0,H,2223
2023-01-28,Werder Bremen,Wolfsburg,2,1,1.0,0.0,H,2223
2023-01-28,Bayern Munich,Ein Frankfurt,1,1,1.0,0.0,D,2223
2023-01-29,Schalke 04,FC Koln,0,0,0.0,0.0,D,2223
2023-01-29,Leverkusen,Dortmund,0,2,0.0,1.0,A,2223
2023-02-03,Augsburg,Leverkusen,1,0,0.0,0.0,H,2223
2023-02-04,Bochum,Hoffenheim,5,2,3.0,0.0,H,2223
2023-02-04,Dortmund,Freiburg,5,1,1.0,1.0,H,2223
2023-02-04,Ein Frankfurt,Hertha,3,0,2.0,0.0,H,2223
2023-02-04,FC Koln,RB Leipzig,0,0,0.0,0.0,D,2223
2023-02-04,Union Berlin,Mainz,2,1,1.0,0.0,H,2223
2023-02-04,M'gladbach,Schalke 04,0,0,0.0,0.0,D,2223
2023-02-05,Stuttgart,Werder Bremen,0,2,0.0,0.0,A,2223
2023-02-05,Wolfsburg,Bayern Munich,2,4,1.0,3.0,A,2223
2023-02-10,Schalke 04,Wolfsburg,0,0,0.0,0.0,D,2223
2023-02-11,Bayern Munich,Bochum,3,0,1.0,0.0,H,2223
2023-02-11,Freiburg,Stuttgart,2,1,0.0,1.0,H,2223
2023-02-11,Hoffenheim,Leverkusen,1,3,0.0,1.0,A,2223
2023-02-11,Mainz,Augsburg,3,1,2.0,1.0,H,2223
2023-02-11,Werder Bremen,Dortmund,0,2,0.0,0.0,A,2223
2023-02-11,RB Leipzig,Union Berlin,1,2,1.0,0.0,A,2223
2023-02-12,Hertha,M'gladbach,4,1,1.0,1.0,H,2223
2023-02-12,FC Koln,Ein Frankfurt,3,0,0.0,0.0,H,2223
2023-02-17,Augsburg,Hoffenheim,1,0,0.0,0.0,H,2223
2023-02-18,Bochum,Freiburg,0,2,0.0,1.0,A,2223
2023-02-18,M'gladbach,Bayern Munich,3,2,1.0,1.0,H,2223
2023-02-18,Stuttgart,FC Koln,3,0,1.0,0.0,H,2223
2023-02-18,Wolfsburg,RB Leipzig,0,3,0.0,1.0,A,2223
2023-02-18,Ein Frankfurt,Werder Bremen,2,0,1.0,0.0,H,2223
2023-02-19,Union Berlin,Schalke 04,0,0,0.0,0.0,D,2223
2023-02-19,Dortmund,Hertha,4,1,2.0,0.0,H,2223
2023-02-19,Leverkusen,Mainz,2,3,1.0,2.0,A,2223
2023-02-24,Mainz,M'gladbach,4,0,1.0,0.0,H,2223
2023-02-25,FC Koln,Wolfsburg,0,2,0.0,1.0,A,2223
2023-02-25,Hertha,Augsburg,2,0,0.0,0.0,H,2223
2023-02-25,Hoffenheim,Dortmund,0,1,0.0,1.0,A,2223
2023-02-25,RB Leipzig,Ein Frankfurt,2,1,2.0,0.0,H,2223
2023-02-25,Werder Bremen,Bochum,3,0,2.0,0.0,H,2223
2023-02-25,Schalke 04,Stuttgart,2,1,2.0,0.0,H,2223
2023-02-26,Freiburg,Leverkusen,1,1,1.0,0.0,D,2223
2023-02-26,Bayern Munich,Union Berlin,3,0,3.0,0.0,H,2223
2023-03-03,Dortmund,RB Leipzig,2,1,2.0,0.0,H,2223
2023-03-04,Augsburg,Werder Bremen,2,1,1.0,1.0,H,2223
2023-03-04,Bochum,Schalke 04,0,2,0.0,1.0,A,2223
2023-03-04,Mainz,Hoffenheim,1,0,1.0,0.0,H,2223
2023-03-04,M'gladbach,Freiburg,0,0,0.0,0.0,D,2223
2023-03-04,Union Berlin,FC Koln,0,0,0.0,0.0,D,2223
2023-03-04,Stuttgart,Bayern Munich,1,2,0.0,1.0,A,2223
2023-03-05,Leverkusen,Hertha,4,1,2.0,0.0,H,2223
2023-03-05,Wolfsburg,Ein Frankfurt,2,2,2.0,2.0,D,2223
2023-03-10,FC Koln,Bochum,0,2,0.0,1.0,A,2223
2023-03-11,Bayern Munich,Augsburg,5,3,4.0,1.0,H,2223
2023-03-11,Ein Frankfurt,Stuttgart,1,1,0.0,0.0,D,2223
2023-03-11,Hertha,Mainz,1,1,1.0,0.0,D,2223
2023-03-11,RB Leipzig,M'gladbach,3,0,0.0,0.0,H,2223
2023-03-11,Schalke 04,Dortmund,2,2,0.0,1.0,D,2223
2023-03-12,Freiburg,Hoffenheim,2,1,1.0,0.0,H,2223
2023-03-12,Werder Bremen,Leverkusen,2,3,1.0,1.0,A,2223
2023-03-12,Wolfsburg,Union Berlin,1,1,0.0,0.0,D,2223
2023-03-17,M'gladbach,Werder Bremen,2,2,0.0,0.0,D,2223
2023-03-18,Augsburg,Schalke 04,1,1,0.0,0.0,D,2223
2023-03-18,Bochum,RB Leipzig,1,0,0.0,0.0,H,2223
2023-03-18,Hoffenheim,Hertha,3,1,2.0,0.0,H,2223
2023-03-18,Stuttgart,Wolfsburg,0,1,0.0,0.0,A,2223
2023-03-18,Dortmund,FC Koln,6,1,4.0,1.0,H,2223
2023-03-19,Union Berlin,Ein Frankfurt,2,0,0.0,0.0,H,2223
2023-03-19,Leverkusen,Bayern Munich,2,1,0.0,1.0,H,2223
2023-03-19,Mainz,Freiburg,1,1,0.0,0.0,D,2223
2023-03-31,Ein Frankfurt,Bochum,1,1,1.0,1.0,D,2223
2023-04-01,Freiburg,Hertha,1,1,0.0,0.0,D,2223
2023-04-01,RB Leipzig,Mainz,0,3,0.0,1.0,A,2223
2023-04-01,Schalke 04,Leverkusen,0,3,0.0,0.0,A,2223
2023-04-01,Union Berlin,Stuttgart,3,0,0.0,0.0,H,2223
2023-04-01,Wolfsburg,Augsburg,2,2,0.0,2.0,D,2223
2023-04-01,Bayern Munich,Dortmund,4,2,3.0,0.0,H,2223
2023-04-02,FC Koln,M'gladbach,0,0,0.0,0.0,D,2223
2023-04-02,Werder Bremen,Hoffenheim,1,2,0.0,0.0,A,2223
2023-04-08,Augsburg,FC Koln,1,3,1.0,2.0,A,2223
2023-04-08,Dortmund,Union Berlin,2,1,1.0,0.0,H,2223
2023-04-08,Freiburg,Bayern Munich,0,1,0.0,0.0,A,2223
2023-04-08,Leverkusen,Ein Frankfurt,3,1,2.0,0.0,H,2223
2023-04-08,Mainz,Werder Bremen,2,2,0.0,0.0,D,2223
2023-04-08,Hertha,RB Leipzig,0,1,0.0,1.0,A,2223
2023-04-09,M'gladbach,Wolfsburg,2,0,1.0,0.0,H,2223
2023-04-09,Bochum,Stuttgart,2,3,0.0,1.0,A,2223
2023-04-09,Hoffenheim,Schalke 04,2,0,1.0,0.0,H,2223
2023-04-14,Schalke 04,Hertha,5,2,2.0,1.0,H,2223
2023-04-15,Bayern Munich,Hoffenheim,1,1,1.0,0.0,D,2223
2023-04-15,FC Koln,Mainz,1,1,0.0,1.0,D,2223
2023-04-15,RB Leipzig,Augsburg,3,2,3.0,1.0,H,2223
2023-04-15,Stuttgart,Dortmund,3,3,0.0,2.0,D,2223
2023-04-15,Ein Frankfurt,M'gladbach,1,1,0.0,1.0,D,2223
2023-04-16,Werder Bremen,Freiburg,1,2,0.0,0.0,A,2223
2023-04-16,Union Berlin,Bochum,1,1,1.0,0.0,D,2223
2023-04-16,Wolfsburg,Leverkusen,0,0,0.0,0.0,D,2223
2023-04-21,Augsburg,Stuttgart,1,1,1.0,0.0,D,2223
2023-04-22,Bochum,Wolfsburg,1,5,0.0,3.0,A,2223
2023-04-22,Hertha,Werder Bremen,2,4,0.0,2.0,A,2223
2023-04-22,Hoffenheim,FC Koln,1,3,0.0,2.0,A,2223
2023-04-22,Mainz,Bayern Munich,3,1,0.0,1.0,H,2223
2023-04-22,Dortmund,Ein Frankfurt,4,0,3.0,0.0,H,2223
2023-04-23,Freiburg,Schalke 04,4,0,2.0,0.0,H,2223
2023-04-23,Leverkusen,RB Leipzig,2,0,1.0,0.0,H,2223
2023-04-23,M'gladbach,Union Berlin,0,1,0.0,0.0,A,2223
2023-04-28,Bochum,Dortmund,1,1,1.0,1.0,D,2223
2023-04-29,Ein Frankfurt,Augsburg,1,1,1.0,0.0,D,2223
2023-04-29,FC Koln,Freiburg,0,1,0.0,0.0,A,2223
2023-04-29,RB Leipzig,Hoffenheim,1,0,1.0,0.0,H,2223
2023-04-29,Stuttgart,M'gladbach,2,1,1.0,0.0,H,2223
2023-04-29,Union Berlin,Leverkusen,0,0,0.0,0.0,D,2223
2023-04-29,Schalke 04,Werder Bremen,2,1,0.0,1.0,H,2223
2023-04-30,Bayern Munich,Hertha,2,0,0.0,0.0,H,2223
2023-04-30,Wolfsburg,Mainz,3,0,3.0,0.0,H,2223
2023-05-05,Leverkusen,FC Koln,1,2,1.0,2.0,A,2223
2023-05-05,Mainz,Schalke 04,2,3,0.0,1.0,A,2223
2023-05-06,Augsburg,Union Berlin,1,0,0.0,0.0,H,2223
2023-05-06,Freiburg,RB Leipzig,0,1,0.0,0.0,A,2223
2023-05-06,Hertha,Stuttgart,2,1,2.0,1.0,H,2223
2023-05-06,Hoffenheim,Ein Frankfurt,3,1,3.0,0.0,H,2223
2023-05-06,M'gladbach,Bochum,2,0,1.0,0.0,H,2223
2023-05-06,Werder Bremen,Bayern Munich,1,2,0.0,0.0,A,2223
2023-05-07,Dortmund,Wolfsburg,6,0,3.0,0.0,H,2223
2023-05-12,FC Koln,Hertha,5,2,3.0,2.0,H,2223
2023-05-13,Bayern Munich,Schalke 04,6,0,2.0,0.0,H,2223
2023-05-13,Bochum,Augsburg,3,2,1.0,1.0,H,2223
2023-05-13,Ein Frankfurt,Mainz,3,0,2.0,0.0,H,2223
2023-05-13,Union Berlin,Freiburg,4,2,3.0,0.0,H,2223
2023-05-13,Wolfsburg,Hoffenheim,2,1,1.0,0.0,H,2223
2023-05-13,Dortmund,M'gladbach,5,2,4.0,0.0,H,2223
2023-05-14,Stuttgart,Leverkusen,1,1,0.0,0.0,D,2223
2023-05-14,RB Leipzig,Werder Bremen,2,1,0.0,0.0,H,2223
2023-05-19,Freiburg,Wolfsburg,2,0,0.0,0.0,H,2223
2023-05-20,Hertha,Bochum,1,1,0.0,0.0,D,2223
2023-05-20,Hoffenheim,Union Berlin,4,2,2.0,1.0,H,2223
2023-05-20,Schalke 04,Ein Frankfurt,2,2,1.0,1.0,D,2223
2023-05-20,Werder Bremen,FC Koln,1,1,0.0,1.0,D,2223
2023-05-20,Bayern Munich,RB Leipzig,1,3,1.0,0.0,A,2223
2023-05-21,Mainz,Stuttgart,1,4,1.0,1.0,A,2223
2023-05-21,Augsburg,Dortmund,0,3,0.0,0.0,A,2223
2023-05-21,Leverkusen,M'gladbach,2,2,2.0,0.0,D,2223
2023-05-27,Bochum,Leverkusen,3,0,2.0,0.0,H,2223
2023-05-27,Dortmund,Mainz,2,2,0.0,2.0,D,2223
2023-05-27,Ein Frankfurt,Freiburg,2,1,0.0,1.0,H,2223
2023-05-27,FC Koln,Bayern Munich,1,2,0.0,1.0,A,2223
2023-05-27,M'gladbach,Augsburg,2,0,2.0,0.0,H,2223
2023-05-27,RB Leipzig,Schalke 04,4,2,2.0,1.0,H,2223
2023-05-27,Stuttgart,Hoffenheim,1,1,0.0,0.0,D,2223
2023-05-27,Union Berlin,Werder Bremen,1,0,0.0,0.0,H,2223
2023-05-27,Wolfsburg,Hertha,1,2,1.0,0.0,A,2223
2023-08-18,Werder Bremen,Bayern Munich,0,4,0.0,1.0,A,2324
2023-08-19,Augsburg,M'gladbach,4,4,3.0,3.0,D,2324
2023-08-19,Hoffenheim,Freiburg,1,2,0.0,2.0,A,2324
2023-08-19,Leverkusen,RB Leipzig,3,2,2.0,1.0,H,2324
2023-08-19,Stuttgart,Bochum,5,0,2.0,0.0,H,2324
2023-08-19,Wolfsburg,Heidenheim,2,0,2.0,0.0,H,2324
2023-08-19,Dortmund,FC Koln,1,0,0.0,0.0,H,2324
2023-08-20,Union Berlin,Mainz,4,1,2.0,0.0,H,2324
2023-08-20,Ein Frankfurt,Darmstadt,1,0,1.0,0.0,H,2324
2023-08-25,RB Leipzig,Stuttgart,5,1,0.0,1.0,H,2324
2023-08-26,Bochum,Dortmund,1,1,1.0,0.0,D,2324
2023-08-26,Darmstadt,Union Berlin,1,4,1.0,3.0,A,2324
2023-08-26,FC Koln,Wolfsburg,1,2,0.0,0.0,A,2324
2023-08-26,Freiburg,Werder Bremen,1,0,0.0,0.0,H,2324
2023-08-26,Heidenheim,Hoffenheim,2,3,1.0,0.0,A,2324
2023-08-26,M'gladbach,Leverkusen,0,3,0.0,2.0,A,2324
2023-08-27,Mainz,Ein Frankfurt,1,1,1.0,0.0,D,2324
2023-08-27,Bayern Munich,Augsburg,3,1,2.0,0.0,H,2324
2023-09-01,Dortmund,Heidenheim,2,2,2.0,0.0,D,2324
2023-09-02,Augsburg,Bochum,2,2,1.0,1.0,D,2324
2023-09-02,Hoffenheim,Wolfsburg,3,1,1.0,1.0,H,2324
2023-09-02,Leverkusen,Darmstadt,5,1,1.0,1.0,H,2324
2023-09-02,Stuttgart,Freiburg,5,0,3.0,0.0,H,2324
2023-09-02,Werder Bremen,Mainz,4,0,1.0,0.0,H,2324
2023-09-02,M'gladbach,Bayern Munich,1,2,1.0,0.0,A,2324
2023-09-03,Ein Frankfurt,FC Koln,1,1,0.0,1.0,D,2324
2023-09-03,Union Berlin,RB Leipzig,0,3,0.0,0.0,A,2324
2023-09-15,Bayern Munich,Leverkusen,2,2,1.0,1.0,D,2324
2023-09-16,FC Koln,Hoffenheim,1,3,0.0,2.0,A,2324
2023-09-16,Freiburg,Dortmund,2,4,2.0,1.0,A,2324
2023-09-16,Mainz,Stuttgart,1,3,0.0,0.0,A,2324
2023-09-16,RB Leipzig,Augsburg,3,0,3.0,0.0,H,2324
2023-09-16,Wolfsburg,Union Berlin,2,1,2.0,1.0,H,2324
2023-09-16,Bochum,Ein Frankfurt,1,1,0.0,0.0,D,2324
2023-09-17,Heidenheim,Werder Bremen,4,2,2.0,0.0,H,2324
2023-09-17,Darmstadt,M'gladbach,3,3,3.0,0.0,D,2324
2023-09-22,Stuttgart,Darmstadt,3,1,2.0,1.0,H,2324
2023-09-23,Augsburg,Mainz,2,1,2.0,1.0,H,2324
2023-09-23,Bayern Munich,Bochum,7,0,4.0,0.0,H,2324
2023-09-23,Dortmund,Wolfsburg,1,0,0.0,0.0,H,2324
2023-09-23,M'gladbach,RB Leipzig,0,1,0.0,0.0,A,2324
2023-09-23,Union Berlin,Hoffenheim,0,2,0.0,2.0,A,2324
2023-09-23,Werder Bremen,FC Koln,2,1,1.0,1.0,H,2324
2023-09-24,Leverkusen,Heidenheim,4,1,1.0,0.0,H,2324
2023-09-24,Ein Frankfurt,Freiburg,0,0,0.0,0.0,D,2324
2023-09-29,Hoffenheim,Dortmund,1,3,1.0,2.0,A,2324
2023-09-30,Bochum,M'gladbach,1,3,0.0,3.0,A,2324
2023-09-30,FC Koln,Stuttgart,0,2,0.0,0.0,A,2324
2023-09-30,Heidenheim,Union Berlin,1,0,0.0,0.0,H,2324
2023-09-30,Mainz,Leverkusen,0,3,0.0,1.0,A,2324
2023-09-30,Wolfsburg,Ein Frankfurt,2,0,1.0,0.0,H,2324
2023-09-30,RB Leipzig,Bayern Munich,2,2,2.0,0.0,D,2324
2023-10-01,Darmstadt,Werder Bremen,4,2,2.0,0.0,H,2324
2023-10-01,Freiburg,Augsburg,2,0,1.0,0.0,H,2324
2023-10-06,M'gladbach,Mainz,2,2,1.0,1.0,D,2324
2023-10-07,Augsburg,Darmstadt,1,2,0.0,0.0,A,2324
2023-10-07,Dortmund,Union Berlin,4,2,1.0,2.0,H,2324
2023-10-07,RB Leipzig,Bochum,0,0,0.0,0.0,D,2324
2023-10-07,Stuttgart,Wolfsburg,3,1,0.0,1.0,H,2324
2023-10-07,Werder Bremen,Hoffenheim,2,3,1.0,2.0,A,2324
2023-10-08,Leverkusen,FC Koln,3,0,2.0,0.0,H,2324
2023-10-08,Bayern Munich,Freiburg,3,0,2.0,0.0,H,2324
2023-10-08,Ein Frankfurt,Heidenheim,2,0,1.0,0.0,H,2324
2023-10-20,Dortmund,Werder Bremen,1,0,0.0,0.0,H,2324
2023-10-21,Darmstadt,RB Leipzig,1,3,1.0,2.0,A,2324
2023-10-21,Freiburg,Bochum,2,1,2.0,1.0,H,2324
2023-10-21,Hoffenheim,Ein Frankfurt,1,3,1.0,3.0,A,2324
2023-10-21,Union Berlin,Stuttgart,0,3,0.0,1.0,A,2324
2023-10-21,Wolfsburg,Leverkusen,1,2,1.0,1.0,A,2324
2023-10-21,Mainz,Bayern Munich,1,3,1.0,2.0,A,2324
2023-10-22,FC Koln,M'gladbach,3,1,1.0,0.0,H,2324
2023-10-22,Heidenheim,Augsburg,2,5,2.0,3.0,A,2324
2023-10-27,Bochum,Mainz,2,2,1.0,0.0,D,2324
2023-10-28,Augsburg,Wolfsburg,3,2,1.0,2.0,H,2324
2023-10-28,Bayern Munich,Darmstadt,8,0,0.0,0.0,H,2324
2023-10-28,M'gladbach,Heidenheim,2,1,1.0,1.0,H,2324
2023-10-28,Stuttgart,Hoffenheim,2,3,0.0,2.0,A,2324
2023-10-28,Werder Bremen,Union Berlin,2,0,1.0,0.0,H,2324
2023-10-28,RB Leipzig,FC Koln,6,0,4.0,0.0,H,2324
2023-10-29,Ein Frankfurt,Dortmund,3,3,2.0,1.0,D,2324
2023-10-29,Leverkusen,Freiburg,2,1,1.0,0.0,H,2324
2023-11-03,Darmstadt,Bochum,1,2,1.0,1.0,A,2324
2023-11-04,FC Koln,Augsburg,1,1,1.0,1.0,D,2324
2023-11-04,Freiburg,M'gladbach,3,3,1.0,3.0,D,2324
2023-11-04,Hoffenheim,Leverkusen,2,3,0.0,2.0,A,2324
2023-11-04,Mainz,RB Leipzig,2,0,0.0,0.0,H,2324
2023-11-04,Union Berlin,Ein Frankfurt,0,3,0.0,2.0,A,2324
2023-11-04,Dortmund,Bayern Munich,0,4,0.0,2.0,A,2324
2023-11-05,Wolfsburg,Werder Bremen,2,2,1.0,1.0,D,2324
2023-11-05,Heidenheim,Stuttgart,2,0,0.0,0.0,H,2324
2023-11-10,M'gladbach,Wolfsburg,4,0,2.0,0.0,H,2324
2023-11-11,Augsburg,Hoffenheim,1,1,0.0,1.0,D,2324
2023-11-11,Bayern Munich,Heidenheim,4,2,2.0,0.0,H,2324
2023-11-11,Darmstadt,Mainz,0,0,0.0,0.0,D,2324
2023-11-11,Stuttgart,Dortmund,2,1,1.0,1.0,H,2324
2023-11-11,Bochum,FC Koln,1,1,1.0,0.0,D,2324
2023-11-12,Leverkusen,Union Berlin,4,0,1.0,0.0,H,2324
2023-11-12,Werder Bremen,Ein Frankfurt,2,2,1.0,0.0,D,2324
2023-11-12,RB Leipzig,Freiburg,3,1,1.0,1.0,H,2324
2023-11-24,FC Koln,Bayern Munich,0,1,0.0,1.0,A,2324
2023-11-25,Dortmund,M'gladbach,4,2,3.0,2.0,H,2324
2023-11-25,Freiburg,Darmstadt,1,1,1.0,1.0,D,2324
2023-11-25,Union Berlin,Augsburg,1,1,0.0,1.0,D,2324
2023-11-25,Werder Bremen,Leverkusen,0,3,0.0,2.0,A,2324
2023-11-25,Wolfsburg,RB Leipzig,2,1,1.0,0.0,H,2324
2023-11-25,Ein Frankfurt,Stuttgart,1,2,1.0,2.0,A,2324
2023-11-26,Heidenheim,Bochum,0,0,0.0,0.0,D,2324
2023-11-26,Hoffenheim,Mainz,1,1,0.0,1.0,D,2324
2023-12-01,Darmstadt,FC Koln,0,1,0.0,0.0,A,2324
2023-12-02,Bochum,Wolfsburg,3,1,2.0,1.0,H,2324
2023-12-02,M'gladbach,Hoffenheim,2,1,0.0,0.0,H,2324
2023-12-02,RB Leipzig,Heidenheim,2,1,2.0,1.0,H,2324
2023-12-02,Stuttgart,Werder Bremen,2,0,1.0,0.0,H,2324
2023-12-03,Mainz,Freiburg,0,1,0.0,0.0,A,2324
2023-12-03,Leverkusen,Dortmund,1,1,0.0,1.0,D,2324
